model,category,part_number,normalized_part_number,description
SA-9800,Integrated Amplifier,2SA1076-G,2SA1076,Transistor
SA-9800,Integrated Amplifier,2SA1076-G,2SA1076,Transistor
SX-3900,Receiver,2SA1076,2SA1076,Transistor
A-9,Integrated Amplifier,2SA1076/A/-B (2SA1076/A/-G),2SA1076/A/-B (2SA1076/A/-G),Transistor
SX-6,Receiver,2SA1104/A/-Y (2SA1104/A/-O) (2SA1104/A/-P),2SA1104/A/-Y (2SA1104/A/-O) (2SA1104/A/-P),Power transistor  (hfe of 2SA1104/A/ and 2SC2579/A/ should have the same value.)
A-90,Integrated Amplifier,2SA1186/A/,2SA1186/A/,Power transistor (Q11)
A-90,Integrated Amplifier,2SA1186/A/,2SA1186/A/,Power transistor (Q12)
A-90,Integrated Amplifier,2SA1294/A/-0 (2SA1294/A/-Y),2SA1294/A/-0 (2SA1294/A/-Y),"Power transistor (Q8, Q10)"
A-90,Integrated Amplifier,2SA1294/A/-0 (2SA1294/A/-Y),2SA1294/A/-0 (2SA1294/A/-Y),"Power transistor (Q9, Q7)"
QX-949A,Receiver,"2SA679-R or Y (2SA747-R, O or Y)","2SA679-R or Y (2SA747-R, O or Y)",Transistor
SA-9900,Integrated Amplifier,"2SA679S-V or R (2SA747A-R, O or Y)","2SA679S-V or R (2SA747A-R, O or Y)",Transistor
SA-9900,Integrated Amplifier,"2SA679S-V or R (2SA747A-R, O or Y)","2SA679S-V or R (2SA747A-R, O or Y)",Transistor
SA-9900,Integrated Amplifier,"2SA679S-Y or R (2SA747A-R, O or Y)","2SA679S-Y or R (2SA747A-R, O or Y)",Transistor
SA-9900,Integrated Amplifier,"2SA679S-Y or R (2SA747A-R, O or Y)","2SA679S-Y or R (2SA747A-R, O or Y)",Transistor
M-22,Amplifier,2SA744-R or O,2SA744-R or O,Transistor
M-22,Amplifier,2SA744-R or O,2SA744-R or O,Transistor
M-22,Amplifier,2SA744-R or O,2SA744-R or O,Transistor
M-22,Amplifier,2SA744-R or O,2SA744-R or O,Transistor
SX-1010,Receiver,"2SA747A-R, O or Y/2SA679S-R or Y/2SB539P-K, L or M","2SA747A-R, O or Y/2SA679S-R or Y/2SB539P-K, L or M",Transistor
SX-1010,Receiver,"2SA747A-R, O or Y/2SA679S-R or Y/2SB539P-K, L or M","2SA747A-R, O or Y/2SA679S-R or Y/2SB539P-K, L or M",Transistor
SX-1010,Receiver,"2SA747A-R, O or Y/2SA679S-R or Y/2SB539P-K, L or M","2SA747A-R, O or Y/2SA679S-R or Y/2SB539P-K, L or M",Transistor
SX-1010,Receiver,"2SA747A-R, O or Y/2SA679S-R or Y/2SB539P-K, L or M","2SA747A-R, O or Y/2SA679S-R or Y/2SB539P-K, L or M",Transistor
SX-750,Receiver,2SB 541-R,2SB 541,Transistor
SX-750,Receiver,2SB 541-R,2SB 541,Transistor
QX-747A,Receiver,2SB530-R or O (2SA745-R or O),2SB530-R or O (2SA745-R or O),Transistor
QX-747A,Receiver,2SB530-R or O (2SA745-R or O),2SB530-R or O (2SA745-R or O),Transistor
QX-949A,Receiver,"2SB530-R or O (2SA745-R, O or Y)","2SB530-R or O (2SA745-R, O or Y)",Transistor
SX-850,Receiver,2SB531A-R,2SB531A,Transistor
SX-850,Receiver,2SB531A-R,2SB531A,Transistor
QX-747A,Receiver,2SB531S-R or O (2SA756S-B or C),2SB531S-R or O (2SA756S-B or C),Transistor
QX-747A,Receiver,2SB531S-R or O (2SA756S-B or C),2SB531S-R or O (2SA756S-B or C),Transistor
SX-1050,Receiver,2SB539C-S,2SB539C,Transistor
SX-1050,Receiver,2SB539C-S,2SB539C,Transistor
SX-1050,Receiver,2SB539C-S,2SB539C,Transistor
SX-1050,Receiver,2SB539C-S,2SB539C,Transistor
SX-939,Receiver,"2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)","2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)",Transistor
SX-939,Receiver,"2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)","2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)",Transistor
SX-939,Receiver,"2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)","2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)",Transistor
SX-939,Receiver,"2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)","2SB541P-L or M (2SA745A-R, O or Y) (2SB530S-R, O or Y)",Transistor
SA-9500,Integrated Amplifier,"2SB541P-S or R (2SB530S-R, O or Y) (2SA745A-R, O or Y)","2SB541P-S or R (2SB530S-R, O or Y) (2SA745A-R, O or Y)",Transistor
SA-9500,Integrated Amplifier,"2SB541P-S or R (2SB530S-R, O or Y) (2SA745A-R, O or Y)","2SB541P-S or R (2SB530S-R, O or Y) (2SA745A-R, O or Y)",Transistor
SA-9500,Integrated Amplifier,"2SB541P-S or R (2SB530S-R, O or Y) (2SA745A-R, O or Y)","2SB541P-S or R (2SB530S-R, O or Y) (2SA745A-R, O or Y)",Transistor
SA-9500,Integrated Amplifier,"2SB541P-S or R (2SB530S-R, O or Y) (2SA745A-R, O or Y)","2SB541P-S or R (2SB530S-R, O or Y) (2SA745A-R, O or Y)",Transistor
SPEC-4,Amplifier,2SB554-H or O (2SB600-R or S),2SB554-H or O (2SB600-R or S),Transistor
SPEC-4,Amplifier,2SB554-R or O (2SB600-R or S),2SB554-R or O (2SB600-R or S),Transistor
SPEC-4,Amplifier,2SB554-R or O (2SB600-R or S),2SB554-R or O (2SB600-R or S),Transistor
SPEC-4,Amplifier,2SB554-R or O (2SB600-R or S),2SB554-R or O (2SB600-R or S),Transistor
SX-950,Receiver,2SB557-R,2SB557,Transistor
SX-950,Receiver,2SB557-R,2SB557,Transistor
SX-950,Receiver,2SB557-R,2SB557,Transistor
SX-950,Receiver,2SB557- R,2SB557- R,Transistor
SX-1250,Receiver,2SB600-R,2SB600,Transistor
SX-1250,Receiver,2SB600-R,2SB600,Transistor
SX-1250,Receiver,2SB600-R,2SB600,Transistor
SX-1250,Receiver,2SB600-R,2SB600,Transistor
SX-3500,Receiver,2SB616A40 or 2SB616A-R,2SB616A40 or 2SB616A,Transistor
SA-8500II,Integrated Amplifier,2SB617A/A/-R or Q,2SB617A/A/-R or Q,Transistor
SA-606,Integrated Amplifier,2SB618A-R or Q,2SB618A-R or Q,Transistor
SA-606,Integrated Amplifier,2SB618A-R or Q,2SB618A-R or Q,Transistor
SA-6700,Integrated Amplifier,2SB618A-R or Q,2SB618A-R or Q,Transistor
SA-6700,Integrated Amplifier,2SB618A-R or Q,2SB618A-R or Q,Transistor
SA-9500II,Integrated Amplifier,2SB618A/A/-R or Q,2SB618A/A/-R or Q,Transistor
SX-1080,Receiver,2SB701/A/-5 or C,2SB701/A/-5 or C,Transistor
SX-1080,Receiver,2SB701/A/-B or C,2SB701/A/-B or C,Transistor
SX-1080,Receiver,2SB701/A/-B or C,2SB701/A/-B or C,Transistor
SX-1080,Receiver,2SB701/A/-B or C,2SB701/A/-B or C,Transistor
SA-706,Integrated Amplifier,2SB701S-B or C,2SB701S-B or C,Transistor
SA-706,Integrated Amplifier,2SB701S-B or C,2SB701S-B or C,Transistor
SA-7700,Integrated Amplifier,2SB701S-B or C,2SB701S-B or C,Transistor
SA-7700,Integrated Amplifier,2SB701S-B or C,2SB701S-B or C,Transistor
SA-6800/608,Integrated Amplifier,2SB705A-R,2SB705A,Transistor
SA-6800/608,Integrated Amplifier,2SB705A-R,2SB705A,Transistor
SX-880/890,Receiver,2SB705A/A-R or S,2SB705A/A-R or S,Transistor
SX-980,Receiver,"2SB706-Q or R, S","2SB706-Q or R, S",Transistor
SX-980,Receiver,"2SB706-Q or R, S","2SB706-Q or R, S",Transistor
SX-1280,Receiver,"2SB706-R, S or Q","2SB706-R, S or Q",Transistor
SX-1280,Receiver,"2SB706-R, S or Q","2SB706-R, S or Q",Transistor
SX-1280,Receiver,"2SB706-R, S or Q","2SB706-R, S or Q",Transistor
SX-1980,Receiver,"2SB706A-R,S or Q","2SB706A-R,S or Q",Transistor
SX-1980,Receiver,"2SB706A-R,S or Q","2SB706A-R,S or Q",Transistor
SX-1980,Receiver,"2SB706A-R,S or Q","2SB706A-R,S or Q",Transistor
SX-1980,Receiver,"2SB706A-R,S or Q","2SB706A-R,S or Q",Transistor
SX-1980,Receiver,"2SB706A-R,S or Q","2SB706A-R,S or Q",Transistor
SX-1980,Receiver,"2SB706A-R,S or Q","2SB706A-R,S or Q",Transistor
SA-3000,Integrated Amplifier,2SB758A,2SB758A,Transistor
SX-3600/720,Receiver,2SB773A-Q (2SB773A-R),2SB773A-Q (2SB773A-R),Transistor
QX-949A,Receiver,"2SC1079-R or Y (2SC1116-R, O or Y)","2SC1079-R or Y (2SC1116-R, O or Y)",Transistor
SA-9900,Integrated Amplifier,"2SC1079S-Y or R (2SC1116A-R, O or V)","2SC1079S-Y or R (2SC1116A-R, O or V)",Transistor
SA-9900,Integrated Amplifier,"2SC1079S-Y or R (2SC1116A-R, O or V)","2SC1079S-Y or R (2SC1116A-R, O or V)",Transistor
SA-9900,Integrated Amplifier,"2SC1079S-Y or R (2SC111GA-R, O or V)","2SC1079S-Y or R (2SC111GA-R, O or V)",Transistor
SA-9900,Integrated Amplifier,"2SC1079S-Y or R (2SC111GA-R, O or V)","2SC1079S-Y or R (2SC111GA-R, O or V)",Transistor
SX-1010,Receiver,"2SC1116A-R, O or Y/2SC1079S-R or Y/2SD287P-K, L or M","2SC1116A-R, O or Y/2SC1079S-R or Y/2SD287P-K, L or M",Transistor
SX-1010,Receiver,"2SC1116A-R, O or Y/2SC1079S-R or Y/2SD287P-K, L or M","2SC1116A-R, O or Y/2SC1079S-R or Y/2SD287P-K, L or M",Transistor
SX-1010,Receiver,"2SC1116A-R, O or Y/2SC1079S-R or Y/2SD287P-K, L or M","2SC1116A-R, O or Y/2SC1079S-R or Y/2SD287P-K, L or M",Transistor
SX-1010,Receiver,"2SC1116A-R, O or Y/2SC1079S-R or Y/2SD287P-K, L or M","2SC1116A-R, O or Y/2SC1079S-R or Y/2SD287P-K, L or M",Transistor
M-22,Amplifier,2SC1402-R or O,2SC1402-R or O,Transistor
M-22,Amplifier,2SC1402-R or O,2SC1402-R or O,Transistor
M-22,Amplifier,2SC1402-R or O,2SC1402-R or O,Transistor
M-22,Amplifier,2SC1402-R or O,2SC1402-R or O,Transistor
RT-1020L,Reel To Reel Tape,2SC1444-O or Y,2SC1444-O or Y,Transistor
RT-1020L,Reel To Reel Tape,2SC1444-O or Y,2SC1444-O or Y,Transistor
SX-3700,Receiver,2SC2525-G (2SC2525-B),2SC2525-G (2SC2525-B),Transistor
SX-820,Receiver,2SC2525-G (2SC2525-B),2SC2525-G (2SC2525-B),Transistor
SA-710,Integrated Amplifier,2SC2525/A,2SC2525/A,Transistor
SA-7800,Integrated Amplifier,2SC2525/A,2SC2525/A,Transistor
SA-7800,Integrated Amplifier,2SC2525/A,2SC2525/A,Transistor
SA-708,Integrated Amplifier,2SC2525/A/-G,2SC2525/A/,Transistor
SA-8800,Integrated Amplifier,2SC2525/A/-G,2SC2525/A/,Transistor
SA-8800,Integrated Amplifier,2SC2525/A/-G,2SC2525/A/,Transistor
SA-8800,Integrated Amplifier,2SC2525/A/-G,2SC2525/A/,Transistor
SA-8800,Integrated Amplifier,2SC2525/A/-G,2SC2525/A/,Transistor
SX-3900,Receiver,2SC2526,2SC2526,Transistor
A-9,Integrated Amplifier,2SC2526/A/-B (2SC2526/A/-G),2SC2526/A/-B (2SC2526/A/-G),Transistor
SX-6,Receiver,2SC2579/A/-Y (2SC2579/A/-O) (2SC2579/A/-P),2SC2579/A/-Y (2SC2579/A/-O) (2SC2579/A/-P),Power transistor  (hfe of 2SA1104/A/ and 2SC2579/A/ should have the same value.)
A-90,Integrated Amplifier,2SC2837/A/,2SC2837/A/,Power transistor (Q1)
A-90,Integrated Amplifier,2SC2837/A/,2SC2837/A/,Power transistor (Q2)
A-90,Integrated Amplifier,2SC3263/A/-0 (2SC3263/A/-Y),2SC3263/A/-0 (2SC3263/A/-Y),"Power transistor (Q3, Q5)"
A-90,Integrated Amplifier,2SC3263/A/O (2SC3263/A/-Y),2SC3263/A/O (2SC3263/A/-Y),"Power transistor (Q4, Q6)"
RT-1011L,Reel To Reel Tape,2SC789,2SC789,Transistor
RT-1011L,Reel To Reel Tape,2SC789-0 or Y,2SC789-0 or Y,Transistor
SX-750,Receiver,2SD 338-H,2SD 338,Transistor
SX-750,Receiver,2SD 338-H,2SD 338,Transistor
SX-440,Receiver,2SD226 or 2SD130,2SD226 or 2SD130,Transistor
SX-440,Receiver,2SD226 or 2SD130,2SD226 or 2SD130,Transistor
SX-440,Receiver,2SD226 or 2SD130,2SD226 or 2SD130,Transistor
SX-440,Receiver,2SD226 or 2SD130,2SD226 or 2SD130,Transistor
SX-1050,Receiver,2SD287C-S,2SD287C,Transistor
SX-1050,Receiver,2SD287C-S,2SD287C,Transistor
SX-1050,Receiver,2SD287C-S,2SD287C,Transistor
SX-1050,Receiver,2SD287C-S,2SD287C,Transistor
QX-949A,Receiver,"2SD370-R or 0 (2SC1403-R, O or Y)","2SD370-R or 0 (2SC1403-R, O or Y)",Transistor
QX-747A,Receiver,2SD370-R or O (2SC1403-R or O),2SD370-R or O (2SC1403-R or O),Transistor
QX-747A,Receiver,2SD370-R or O (2SC1403-R or O),2SD370-R or O (2SC1403-R or O),Transistor
SX-850,Receiver,2SD371A-R,2SD371A,Transistor
SX-850,Receiver,2SD371A-R,2SD371A,Transistor
SX-850,Receiver,2SD371A-R,2SD371A,Transistor
SX-850,Receiver,2SD371A-R,2SD371A,Transistor
QX-747A,Receiver,2SD371S-R or O (2SC1030S-B or C),2SD371S-R or O (2SC1030S-B or C),Transistor
QX-747A,Receiver,2SD371S-R or O (2SC1030S-B or C),2SD371S-R or O (2SC1030S-B or C),Transistor
SX-939,Receiver,"2SD388P-L or M (2SC1403A-R, O or Y) (2SD370S-R, O or Y)","2SD388P-L or M (2SC1403A-R, O or Y) (2SD370S-R, O or Y)",Transistor
SX-939,Receiver,"2SD388P-L or M (2SC1403A-R, O or Y) (2SD370S-R, O or Y)","2SD388P-L or M (2SC1403A-R, O or Y) (2SD370S-R, O or Y)",Transistor
SX-939,Receiver,"2SD388P-L or M (2SC1403A-R, O or Y) (2SD370S-R, O or Y)","2SD388P-L or M (2SC1403A-R, O or Y) (2SD370S-R, O or Y)",Transistor
SX-939,Receiver,"2SD388P-L or M (2SC1403A-R, O or Y) (2SD370S-R, O or Y)","2SD388P-L or M (2SC1403A-R, O or Y) (2SD370S-R, O or Y)",Transistor
SA-9500,Integrated Amplifier,"2SD388P-S or R (2SD370S-R, O or Y) (2SC1403A-R, O or Y)","2SD388P-S or R (2SD370S-R, O or Y) (2SC1403A-R, O or Y)",Transistor
SA-9500,Integrated Amplifier,"2SD388P-S or R (2SD370S-R, O or Y) (2SC1403A-R, O or Y)","2SD388P-S or R (2SD370S-R, O or Y) (2SC1403A-R, O or Y)",Transistor
SA-9500,Integrated Amplifier,"2SD388P-S or R (2SD370S-R, O or Y) (2SC1403A-R, O or Y)","2SD388P-S or R (2SD370S-R, O or Y) (2SC1403A-R, O or Y)",Transistor
SA-9500,Integrated Amplifier,"2SD388P-S or R (2SD370S-R, O or Y) (2SC1403A-R, O or Y)","2SD388P-S or R (2SD370S-R, O or Y) (2SC1403A-R, O or Y)",Transistor
SPEC-4,Amplifier,2SD424-H or O (2SD555-R or S),2SD424-H or O (2SD555-R or S),Transistor
SPEC-4,Amplifier,2SD424-R or O (2SD555-R or S),2SD424-R or O (2SD555-R or S),Transistor
SPEC-4,Amplifier,2SD424-R or O (2SD555-R or S),2SD424-R or O (2SD555-R or S),Transistor
SPEC-4,Amplifier,2SD424-R or O (2SD555-R or S),2SD424-R or O (2SD555-R or S),Transistor
SX-950,Receiver,2SD427-R,2SD427,Transistor
SX-950,Receiver,2SD427-R,2SD427,Transistor
SX-950,Receiver,2SD427-R,2SD427,Transistor
SX-950,Receiver,2SD427-R,2SD427,Transistor
SX-1250,Receiver,2SD555-R,2SD555,Transistor
SX-1250,Receiver,2SD555-R,2SD555,Transistor
SX-1250,Receiver,2SD555-R,2SD555,Transistor
SX-1250,Receiver,2SD555-R,2SD555,Transistor
SX-3500,Receiver,2SD586A-Q or 2SD586A-R,2SD586A-Q or 2SD586A,Transistor
SA-8500II,Integrated Amplifier,2SD587A/A/-R or Q,2SD587A/A/-R or Q,Transistor
SA-606,Integrated Amplifier,2SD588A-R or Q,2SD588A-R or Q,Transistor
SA-606,Integrated Amplifier,2SD588A-R or Q,2SD588A-R or Q,Transistor
SA-6700,Integrated Amplifier,2SD588A-R or Q,2SD588A-R or Q,Transistor
SA-6700,Integrated Amplifier,2SD588A-R or Q,2SD588A-R or Q,Transistor
SA-9500II,Integrated Amplifier,2SD588A/A/-R or Q,2SD588A/A/-R or Q,Transistor
SX-1080,Receiver,2SD737/A/-B or C,2SD737/A/-B or C,Transistor
SX-1080,Receiver,2SD737/A/-B Or C,2SD737/A/-B Or C,Transistor
SX-1080,Receiver,2SD737/A/-B Or C,2SD737/A/-B Or C,Transistor
SX-1080,Receiver,2SD737/A/-B or C,2SD737/A/-B or C,Transistor
SA-706,Integrated Amplifier,2SD737S-B or C,2SD737S-B or C,Transistor
SA-706,Integrated Amplifier,2SD737S-B or C,2SD737S-B or C,Transistor
SA-7700,Integrated Amplifier,2SD737S-B or C,2SD737S-B or C,Transistor
SA-7700,Integrated Amplifier,2SD737S-B or C,2SD737S-B or C,Transistor
SA-6800/608,Integrated Amplifier,2SD745A-R,2SD745A,Transistor
SA-6800/608,Integrated Amplifier,2SD745A-R,2SD745A,Transistor
SX-880/890,Receiver,2SD745A/A-R or S,2SD745A/A-R or S,Transistor
SX-980,Receiver,"2SD746-Q or R, S","2SD746-Q or R, S",Transistor
SX-980,Receiver,"2SD746-Q or R, S","2SD746-Q or R, S",Transistor
SX-1280,Receiver,"2SD746-R, S or Q","2SD746-R, S or Q",Transistor
SX-1280,Receiver,"2SD746-R, S or Q","2SD746-R, S or Q",Transistor
SX-1280,Receiver,"2SD746-R, S or Q","2SD746-R, S or Q",Transistor
SX-1280,Receiver,"2SD746-R, S or Q","2SD746-R, S or Q",Transistor
SX-1980,Receiver,"2SD746A-R,S or Q","2SD746A-R,S or Q",Transisior
SX-1980,Receiver,"2SD746A-R,S or Q","2SD746A-R,S or Q",Transistor
SX-1980,Receiver,"2SD746A-R,S or Q","2SD746A-R,S or Q",Transistor
SX-1980,Receiver,"2SD746A-R,S or Q","2SD746A-R,S or Q",Transistor
SX-1980,Receiver,"2SD746A-R,S or Q","2SD746A-R,S or Q",Transistor
SX-1980,Receiver,"2SD746A-R,S or Q","2SD746A-R,S or Q",Transistor
SA-3000,Integrated Amplifier,2SD848A,2SD848A,Transistor
SX-3600/720,Receiver,2SD883A-Q (2SD883A-R),2SD883A-Q (2SD883A-R),Transistor
PLX-1000,Turntable,406-PLX-1288,406-PLX-1288,1P GROUND WIRE(L=150)
PLX-500K,Turntable,408-PL50-068,408-PL50-068,SIGNAL WIRE
PLX-500W,Turntable,408-PL50-068,408-PL50-068,SIGNAL WIRE
PLX-1000,Turntable,408-PLX-140,408-PLX-140,2P SIGNAL WIRE(L=150)
PLX-500K,Turntable,408-SUB-132,408-SUB-132,USB CABLE
PLX-500W,Turntable,408-SUB-132,408-SUB-132,USB CABLE
PLX-500K,Turntable,409-DJ2-069A,409-DJ2-069A,AC CORD UL=1900
PLX-500W,Turntable,409-DJ2-069A,409-DJ2-069A,AC CORD UL=1900
PLX-1000,Turntable,409-HDJ7100-054D-HA,409-HDJ7100-054D-HA,POWER CORD WITH PLUG
PLX-1000,Turntable,411-PLX-912,411-PLX-912,TRANSFORMER(AC115/23
PLX-1000,Turntable,420-PLX-396,420-PLX-396,1P RCA JACK(T7543-AA
PLX-1000,Turntable,502-PX1000A-3365,502-PX1000A-3365,I/B
PLX-1000,Turntable,505-PNTT-248,505-PNTT-248,SLIP SHEET
PLX-1000,Turntable,505-S15-117,505-S15-117,"POLYBAG(PE,35*50MM)"
PLX-1000,Turntable,506-PNTT-662,506-PNTT-662,POLYFOAM
PLX-1000,Turntable,507-PNTT-3467,507-PNTT-3467,SPACER
PLX-500K,Turntable,507-PNTT-3467,507-PNTT-3467,SPACER
PLX-500W,Turntable,507-PNTT-3467,507-PNTT-3467,SPACER
PLX-1000,Turntable,604-DJ5500-262,604-DJ5500-262,RUBBER FOR BOTTOM BA
PLX-1000,Turntable,604-PNTT-638,604-PNTT-638,SIDE RUBBER
PLX-1000,Turntable,604-PNTT-639,604-PNTT-639,LONG RUBBER
PLX-1000,Turntable,604-PNTT-648,604-PNTT-648,RUBBER
PLX-500K,Turntable,612-PLX500K-095,612-PLX500K-095,SLIPMAT K
PLX-500W,Turntable,612-PLX500W-095,612-PLX500W-095,SLIPMAT W
PLX-1000,Turntable,612-PNTT-095,612-PNTT-095,SLIPMAT
PLX-1000,Turntable,612-ST150-159,612-ST150-159,CUSHION FOR TONEARM
PLX-500K,Turntable,701-PLX500-5669,701-PLX500-5669,BASE ASSY K
PLX-500K,Turntable,701-PLX500-5673,701-PLX500-5673,FOOT & WASHER ASSY
PLX-500W,Turntable,701-PLX500-5673,701-PLX500-5673,FOOT & WASHER ASSY
PLX-500K,Turntable,701-PLX500-5704,701-PLX500-5704,HINGE ASSY
PLX-500W,Turntable,701-PLX500-5704,701-PLX500-5704,HINGE ASSY
PLX-500W,Turntable,701-PLX500W-5669,701-PLX500W-5669,BASE ASS'Y W
PLX-1000,Turntable,701-PNTT-5415,701-PNTT-5415,FOOT ASS'Y
PLX-500K,Turntable,702-PLX500-098,702-PLX500-098,COUNTER WEIGHT ADJUSTOR ASSY
PLX-500W,Turntable,702-PLX500-098,702-PLX500-098,COUNTER WEIGHT ADJUSTOR ASSY
PLX-1000,Turntable,702-PNTT-075,702-PNTT-075,ALUMINUM PLATTER ASSY
PLX-1000,Turntable,702-PNTT-076,702-PNTT-076,COUNTER WEIGHT ADJUST
PLX-1000,Turntable,703-PNTT-1408,703-PNTT-1408,BACK BOARD ASS'Y
PLX-1000,Turntable,703-PNTT-1411,703-PNTT-1411,HEADSHELL ASS'Y
PLX-1000,Turntable,704-PLX-A787,704-PLX-A787,MAIN PCB ASS'Y
PLX-1000,Turntable,704-PLX-A790,704-PLX-A790,SPEED PCB ASS'Y
PLX-1000,Turntable,704-PLX-A791,704-PLX-A791,PHONO PCB ASS'Y
PLX-1000,Turntable,704-PLX-A795,704-PLX-A795,AC SOCKET ASS'Y
PLX-1000,Turntable,704-PLX-A796,704-PLX-A796,VOLTAGE SW ASS'Y
PLX-1000,Turntable,704-PLX-A800,704-PLX-A800,D.D.MOTOR ASS'Y
PLX-1000,Turntable,704-PLX-A802,704-PLX-A802,SEARCHLIGHT ASS'Y
PLX-1000,Turntable,704-PLX-A803,704-PLX-A803,STROBOSCOPE ASS'Y
PLX-1000,Turntable,704-PLX-A863,704-PLX-A863,AC&PLAY PCB ASS'Y
PLX-500K,Turntable,704-PLX500-B516,704-PLX500-B516,MAIN PCB ASSY
PLX-500W,Turntable,704-PLX500-B516,704-PLX500-B516,MAIN PCB ASSY
PLX-500K,Turntable,704-PLX500-B527,704-PLX500-B527,SINGALGNAL WIRE ASSY
PLX-500W,Turntable,704-PLX500-B527,704-PLX500-B527,SINGALGNAL WIRE ASSY
PLX-500K,Turntable,704-PLX500-B534,704-PLX500-B534,STROBOSCOPE ASSY K
PLX-500W,Turntable,704-PLX500W-B535,704-PLX500W-B535,STROBOSCOPE ASSY W
PLX-1000,Turntable,704-PNTT-B013,704-PNTT-B013,TONE ARM ASS'Y
PLX-1000,Turntable,705-DJ1900-078,705-DJ1900-078,RUBBER MAT PACKING
PLX-500K,Turntable,705-PLX500-1649,705-PLX500-1649,HEADSHEEL & CARTRIDGE ASSY
PLX-500W,Turntable,705-PLX500-1649,705-PLX500-1649,HEADSHEEL & CARTRIDGE ASSY
PLX-500K,Turntable,705-PLX500-1650,705-PLX500-1650,DUST COVER * HINGE ASSY K
PLX-500K,Turntable,705-PLX500-1653,705-PLX500-1653,TONE ARM PACKING ASSY
PLX-500W,Turntable,705-PLX500-1653,705-PLX500-1653,TONE ARM PACKING ASSY
PLX-500K,Turntable,705-PLX500K-1655,705-PLX500K-1655,TOP PANEL PACKING ASSY K
PLX-500W,Turntable,705-PLX500W-1656,705-PLX500W-1656,TOP PANEL PACKING ASSY W
SPEC-2,Amplifier,75104Y31,75104Y31,Service Manual SPEC-2 (75104Y31F)
SD-1100,Other,75AKB1,75AKB1,CRT
SX-1000TA (Later),Receiver,A11-109-0,A11-109,"Knob, Selector"
