model,category,part_number,normalized_part_number,description
A-60,Integrated Amplifier,GWK-223,GWK-223,AF ass'y - KU
A-60,Integrated Amplifier,GWK-231,GWK-231,AF ass'y - HB
A-60,Integrated Amplifier,GWK-231,GWK-231,AF ass'y - HE
A-60,Integrated Amplifier,GWK-231,GWK-231,AF ass'y - YP
A-60,Integrated Amplifier,SEAV3S,SEAV3S,Push switch (LINE STRAIGHT)
A-60,Integrated Amplifier,SEAV3S,SEAV3S,Push switch (LOUDNESS)
A-60,Integrated Amplifier,SUN6MXBXSFC,SUN6MXBXSFC,Push switch (SPEAKERS)
A-66X,Integrated Amplifier,AAB-421,AAB-421,Rotary knob (VOLUME)(Black)
A-66X,Integrated Amplifier,AAB-422,AAB-422,Rotary knob (SPEAKERS) (Black)
A-66X,Integrated Amplifier,AAB-423,AAB-423,Rotary knob (BALANCE)(Black)
A-66X,Integrated Amplifier,AAB-424,AAB-424,Rotary knob (VOLUME)(Silver)
A-66X,Integrated Amplifier,AAB-425,AAB-425,Rotary knob (SPEAKERS)(Silver)
A-66X,Integrated Amplifier,AAB-426,AAB-426,Rotary knob (BALANCE)(Silver)
A-66X,Integrated Amplifier,AAY-232,AAY-232,Push knob (PHONO)(Silver)
A-66X,Integrated Amplifier,AAY-233,AAY-233,Push knob (TUNER)(Silver)
A-66X,Integrated Amplifier,AAY-234,AAY-234,Push knob (CD)(Silver)
A-66X,Integrated Amplifier,AAY-235,AAY-235,Push knob (AUX11)(Silver)
A-66X,Integrated Amplifier,AAY-236,AAY-236,Push knob (AUX2)(Silver)
A-66X,Integrated Amplifier,AAY-237,AAY-237,Push knob (AUX3)(Silver)
A-66X,Integrated Amplifier,AAY-238,AAY-238,Power knob (Silver)
A-66X,Integrated Amplifier,AAY-239,AAY-239,Push knob (A)(Silver)
A-66X,Integrated Amplifier,AAY-240,AAY-240,Push knob (B)(Silver)
A-66X,Integrated Amplifier,AAY-244,AAY-244,Push knob (PHONO)(Black)
A-66X,Integrated Amplifier,AAY-245,AAY-245,Push knob (TUNER)(Black)
A-66X,Integrated Amplifier,AAY-246,AAY-246,Push knob (CD)(Black)
A-66X,Integrated Amplifier,AAY-247,AAY-247,Push knob (AUX11)(Black)
A-66X,Integrated Amplifier,AAY-248,AAY-248,Push knob (AUX2)(Black)
A-66X,Integrated Amplifier,AAY-249,AAY-249,Push knob (AUX3)(Black)
A-66X,Integrated Amplifier,AAY-250,AAY-250,Power knob (Black)
A-66X,Integrated Amplifier,AAY-251,AAY-251,Push knob (A) (Black)
A-66X,Integrated Amplifier,AAY-252,AAY-252,Push knob (B) (Black)
A-66X,Integrated Amplifier,ABA-176,ABA-176,Screw
A-66X,Integrated Amplifier,ABA-258,ABA-258,Screw
A-66X,Integrated Amplifier,ABA-283,ABA-283,PWB Screw
A-66X,Integrated Amplifier,ABH-099,ABH-099,Coil spring
A-66X,Integrated Amplifier,ABH-159,ABH-159,Coil spring
A-66X,Integrated Amplifier,ABH-169,ABH-169,Coil spring
A-66X,Integrated Amplifier,ABN-028,ABN-028,Nut
A-66X,Integrated Amplifier,ACE-506,ACE-506,Ceramic capacitor 0.01/AC250V
A-66X,Integrated Amplifier,ACG-001,ACG-001,Ceramic capacitor 0.01/250V
A-66X,Integrated Amplifier,ACG-502,ACG-502,Ceramic capacitor 0.01/AC250V
A-66X,Integrated Amplifier,ACT-190,ACT-190,"(TONE BASS,TREBLE)"
A-66X,Integrated Amplifier,ACT-200,ACT-200,(MAIN VOLUME)
A-66X,Integrated Amplifier,ACW-136,ACW-136,(BALANCE)
A-66X,Integrated Amplifier,ADG-041,ADG-041,AC power cord (HE)
